scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1344,10,"Collapse (crossing) - Game Over","collapse_crossing",4,0,6,20,8,6900,false,false,1250.0,10,0,0,153.97,4,0,2500,"",0,9,0,0,0,0,1.000,4.00,3,false,2,0,2,0,1,1,0.500,0.000,"||||crossing_denied;detour|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1345,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,17,4,22100,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,1,1,0,0,0,1.000,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1346,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,1,16,4,24200,true,false,2400.0,22,1,0,128.53,8,0,4000,"doe_eliminated",2,0,0,0,0,0,1.000,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1347,17,"Collapse (crossing) - Game Over","collapse_crossing",7,1,4,19,10,10900,false,false,1900.0,16,1,0,137.67,7,0,4000,"",0,0,0,0,0,1,1.000,7.00,3,false,3,0,3,2,0,1,0.333,0.667,"|repair|||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active;crossing_fail",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1348,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,18,10,7900,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,0,0,0,0,0,1.000,4.00,4,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1349,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,1,18,4,21200,true,false,2400.0,24,0,1,123.18,8,0,4000,"",0,0,0,0,0,0,0.960,6.40,7,true,3,0,3,1,2,0,0.000,0.333,"|||detour||||||detour||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1350,23,"Victory - Boss Defeated","boss.victory",8,0,1,18,4,21400,true,true,2400.0,22,1,0,128.53,8,0,4000,"",0,0,0,0,0,0,1.000,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1351,23,"Victory - Boss Defeated","boss.victory",7,0,2,19,2,23200,true,true,2400.0,22,0,1,134.38,7,0,4000,"",0,0,0,0,0,0,0.957,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1352,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,17,4,23100,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,0,0,0,0,0,1.000,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1353,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,16,4,23400,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,7,0,0,0,0,1.000,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1354,23,"Victory - Boss Defeated","boss.victory",7,0,1,19,4,22700,true,true,2400.0,23,0,0,128.53,7,0,4000,"",0,0,0,0,0,0,1.000,6.09,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_denied;detour|||||crossing_pass||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1355,23,"Boss Vote Failed - Game Over","boss_vote_failed",6,1,3,20,3,21700,true,false,2400.0,22,0,1,134.38,6,0,4000,"",0,0,0,0,1,1,0.957,5.22,5,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active;repair;endgame_cooldown|endgame_active;endgame_cooldown;crossing_pass|endgame_active;camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1356,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,17,10,7900,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,0,0,0,0,0,1.000,4.00,3,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1357,9,"Collapse (crossing) - Game Over","collapse_crossing",5,0,7,19,8,7400,false,false,1250.0,9,0,0,171.08,5,0,2500,"",0,0,1,0,0,0,1.000,5.00,3,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1358,24,"Victory - Boss Defeated","boss.victory",7,0,1,20,3,21000,true,true,2400.0,23,0,1,128.53,7,0,4000,"",0,0,0,0,0,0,0.958,5.83,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1359,24,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,2,18,3,19700,true,false,2400.0,22,0,2,134.38,7,0,4000,"tariff_tsunami",1,0,0,0,1,1,0.917,5.83,6,true,3,0,3,2,1,0,0.000,0.667,"|||crossing_denied;detour|repair|||||crossing_pass||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1360,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,17,10,7400,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,4,0,0,0,0,1.000,4.00,4,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1361,24,"Victory - Boss Defeated","boss.victory",8,1,1,18,3,19100,true,true,2400.0,22,1,1,128.53,8,3100,4000,"",0,1,0,1,0,1,0.958,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active;repair;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1362,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,20,4,23100,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,0,0,0,0,0,1.000,6.09,5,true,3,0,3,2,1,0,0.000,0.667,"|||detour|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1363,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,19,4,22700,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,0,0,0,0,0,1.000,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1364,10,"Collapse (crossing) - Game Over","collapse_crossing",5,0,6,17,8,7400,false,false,1250.0,10,0,0,153.97,5,0,2500,"",0,0,1,0,0,0,1.000,5.00,4,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1365,24,"Victory - Boss Defeated","boss.victory",8,1,1,20,3,19100,true,true,2400.0,23,0,1,128.53,8,3100,4000,"",0,0,0,0,0,1,0.958,6.67,5,true,3,0,3,1,2,0,0.000,0.333,"|||detour||repair||||detour|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1366,23,"Victory - Boss Defeated","boss.victory",8,0,1,18,4,23000,true,true,2400.0,22,1,0,128.53,8,0,4000,"",0,0,0,0,0,0,1.000,6.96,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1367,24,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,2,19,4,22700,true,false,2400.0,22,0,2,134.38,7,0,4000,"",0,0,0,0,1,0,0.917,5.83,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1368,10,"Collapse (crossing) - Game Over","collapse_crossing",4,0,6,15,10,6900,false,false,1250.0,10,0,0,153.97,4,0,2500,"shutdown",1,0,0,0,0,0,1.000,4.00,4,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1369,23,"Victory - Boss Defeated","boss.victory",9,0,1,18,4,22700,true,true,2400.0,23,0,0,128.53,9,0,4000,"",0,0,0,0,0,0,1.000,7.83,6,true,3,0,3,2,1,0,0.000,0.667,"|||crossing_denied;detour||||||crossing_pass||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1370,23,"Collapse (breakdown) - Game Over","collapse_breakdown",7,0,0,18,10,22600,false,false,2362.4,22,0,1,132.27,7,0,4000,"war_dept_reorg",2,0,0,0,0,0,0.957,6.09,7,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1371,23,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,1,19,4,22200,true,false,2400.0,21,2,0,128.53,9,0,4000,"",0,4,0,0,0,0,1.000,7.83,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1372,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,2,18,3,23200,true,false,2400.0,22,0,1,134.38,7,0,4000,"",0,0,0,0,0,0,0.957,6.09,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1373,16,"Collapse (crossing) - Game Over","collapse_crossing",5,0,4,19,10,13400,false,false,1900.0,16,0,0,146.27,5,0,4000,"",0,0,0,0,0,0,1.000,5.00,5,false,3,0,3,2,0,1,0.333,0.667,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_fail",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1374,9,"Collapse (crossing) - Game Over","collapse_crossing",3,0,7,19,10,7900,false,false,1250.0,9,0,0,171.08,3,0,2500,"",0,8,0,0,0,0,1.000,3.00,3,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1375,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,19,10,7400,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,0,0,0,0,0,1.000,4.00,3,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1376,23,"Victory - Boss Defeated","boss.victory",8,0,1,20,4,21200,true,true,2400.0,23,0,0,128.53,8,0,4000,"",0,3,0,0,0,0,1.000,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1377,24,"Victory - Boss Defeated","boss.victory",8,0,1,20,3,21700,true,true,2400.0,23,0,1,128.53,8,0,4000,"",0,0,0,0,0,0,0.958,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1378,23,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,1,17,3,22700,true,false,2400.0,23,0,0,128.53,8,0,4000,"",0,2,0,0,0,0,1.000,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1379,24,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,1,19,3,19600,true,false,2400.0,23,0,1,128.53,8,3100,4000,"",0,5,0,1,0,1,0.958,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"|repair|||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1380,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,1,19,4,22100,true,false,2400.0,23,0,0,128.53,7,0,4000,"",0,4,0,0,0,0,1.000,6.09,6,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass||||detour||||||endgame_activate;endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1381,24,"Victory - Boss Defeated","boss.victory",8,0,1,20,3,22200,true,true,2400.0,22,0,2,134.38,8,0,4000,"",0,0,0,0,1,0,0.917,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass||camp||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1382,23,"Victory - Boss Defeated","boss.victory",7,0,1,17,4,22200,true,true,2400.0,23,0,0,128.53,7,0,4000,"",0,0,0,0,0,0,1.000,6.09,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1383,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,18,10,7900,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,5,0,0,0,0,1.000,4.00,4,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1384,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,18,9,7900,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,6,0,0,0,0,1.000,4.00,4,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1385,23,"Victory - Boss Defeated","boss.victory",6,0,2,19,4,22000,true,true,2400.0,22,0,1,134.38,6,0,4000,"",0,0,0,0,0,0,0.957,5.22,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1386,17,"Collapse (crossing) - Game Over","collapse_crossing",6,0,4,20,10,12400,false,false,1900.0,17,0,0,137.67,6,0,4000,"",0,4,0,0,0,0,1.000,6.00,3,false,3,0,3,0,2,1,0.333,0.000,"||||crossing_denied;detour||||detour|||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_fail",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1387,24,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,1,19,4,23200,true,false,2400.0,23,0,1,128.53,8,0,4000,"book_panic",1,0,0,0,1,0,0.958,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1388,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,2,17,2,24900,true,false,2400.0,22,1,0,128.53,7,0,4000,"",0,1,0,0,0,0,1.000,6.09,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1389,23,"Victory - Boss Defeated","boss.victory",8,0,2,19,3,24200,true,true,2400.0,22,0,1,134.38,8,0,4000,"",0,0,0,0,0,0,0.957,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1390,11,"Collapse (crossing) - Game Over","collapse_crossing",5,0,6,17,10,7400,false,false,1250.0,11,0,0,139.98,5,0,2500,"",0,6,0,0,1,0,1.000,5.00,4,false,2,0,2,1,0,1,0.500,0.500,"camp|||||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1391,9,"Collapse (crossing) - Game Over","collapse_crossing",5,0,7,20,10,7400,false,false,1250.0,9,0,0,171.08,5,0,2500,"",0,5,0,0,0,0,1.000,5.00,2,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1392,23,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,1,18,4,22200,true,false,2400.0,23,0,0,128.53,7,0,4000,"shutdown",1,0,0,0,0,1,1.000,6.09,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1393,9,"Collapse (crossing) - Game Over","collapse_crossing",5,0,7,19,10,7400,false,false,1250.0,9,0,0,171.08,5,0,2500,"",0,8,0,0,0,0,1.000,5.00,3,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1394,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,18,10,7900,false,false,1250.0,8,1,0,171.08,4,0,2500,"",0,3,0,0,0,0,1.000,4.00,3,false,2,0,2,1,0,1,0.500,0.500,"||||crossing_pass||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1395,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,20,9,8300,false,false,1250.0,9,0,0,171.08,4,0,2500,"",0,2,0,0,0,0,1.000,4.00,3,false,2,0,2,0,1,1,0.500,0.000,"|||crossing_denied;detour|||||crossing_fail",false,false,0,0
